22721011	4292	15336	-5035	2209	-2865	-7571	3032	15396	-4808	2075	-2986	-7398
22733011	3704	14788	-5095	1878	-3422	-7579	2360	14924	-5000	1780	-3627	-7451
22745011	3764	14692	-4823	1693	-4158	-7565	3188	14784	-5272	1750	-4267	-7350
22757011	4004	15200	-4851	1788	-4335	-7378	3556	15348	-5492	1814	-4367	-7212
22769011	3792	15004	-4747	1903	-3878	-7161	3088	15032	-5420	1888	-3891	-7108
22781011	3476	15148	-4455	1941	-3508	-7120	2220	15136	-4932	1903	-3627	-7109
22793011	3080	14736	-4811	1742	-3184	-7148	2192	14684	-4664	1738	-3346	-7151
22805011	2512	14864	-5231	1474	-2650	-6879	2560	14924	-5044	1478	-2807	-6894
22817011	1676	14512	-6119	1086	-2504	-6192	2572	14632	-5652	1038	-2552	-6273
22829011	920	14768	-6919	533	-3278	-5382	1732	14772	-6128	582	-3304	-5471
22841011	1832	16120	-6039	329	-4511	-4929	2152	16172	-6444	306	-4453	-4679
22853011	2540	16852	-5799	301	-4180	-4450	2352	16932	-6604	260	-3984	-4216
22865011	2652	16460	-5035	533	-3050	-4076	2428	16264	-6204	564	-3002	-3976
22877011	1936	15492	-5223	733	-1884	-3585	2112	15400	-6172	766	-1846	-3569
22889011	1780	15544	-4771	1037	-1821	-3150	1988	15340	-5872	1018	-1941	-3002
22901011	1724	15024	-4827	1172	-1944	-2525	2068	14796	-5832	1274	-1967	-2439
22913011	1624	14840	-5263	1298	-1966	-1987	1740	14728	-5376	1324	-1921	-1969
22925011	1496	15104	-5643	1124	-1726	-1469	1720	14940	-5408	1168	-1753	-1369
22937011	1216	15596	-5995	865	-1911	-964	1092	15372	-6016	877	-1902	-977
22949011	1736	15920	-4931	778	-1333	-827	788	15608	-5316	830	-1315	-807
22961011	1752	16064	-5391	698	-493	-750	752	15848	-5508	760	-516	-891
22973011	1356	15852	-5979	517	-887	-707	804	15520	-5856	519	-1065	-668
22985011	1732	15696	-5527	384	-1399	-566	1208	15540	-5768	351	-1416	-452
22997011	1920	15744	-5223	310	-582	-353	1188	15572	-5680	337	-417	-350
23009011	1784	15564	-5259	315	67	-249	512	15436	-5960	353	100	-333
23021011	1896	15852	-4455	590	-299	-480	56	15724	-5520	704	-297	-613
23033011	1924	15792	-4731	839	-610	-773	288	15804	-5520	978	-537	-958
23045011	1796	16272	-5443	895	-784	-931	264	16100	-5700	959	-805	-1136
23057011	1320	16188	-6035	670	-992	-1015	344	15952	-5680	759	-1024	-1129
23069011	1468	15912	-5859	510	-1295	-1031	748	15796	-5844	501	-1239	-1023
23081011	1588	15988	-5503	330	-1255	-873	648	15704	-5420	349	-1138	-937
23093011	1920	15960	-4719	389	-786	-1009	212	15800	-5476	397	-640	-1035
23105011	2028	15896	-4655	476	-30	-1240	-160	15672	-5452	562	105	-1514
23117011	1948	15472	-4475	743	-196	-1815	-416	15440	-5872	845	-228	-1991
23129011	2388	15932	-4479	1077	-931	-2347	-88	15732	-5840	1197	-922	-2544
23141011	2524	15972	-4207	1473	-1472	-2858	956	15740	-5648	1585	-1389	-2969
23153011	2880	15756	-4299	1755	-1486	-2839	1448	15664	-5560	2036	-1247	-3348
23165011	2260	15724	-5111	1968	-907	-2797	1176	15500	-5716	2102	-545	-3453
23177011	1836	15880	-5979	1869	-819	-2776	-72	15752	-6496	2042	-537	-3765
23189011	1508	16272	-6495	1913	-2229	-3094	-1068	16152	-7124	2116	-2279	-4337
23201011	1012	15696	-6791	2005	-5904	-3500	-1160	15608	-7000	2104	-6210	-5013
23213011	1100	15172	-5759	1949	-9445	-3802	-636	14968	-6696	2196	-9640	-5449
23225011	1828	15120	-4651	2198	-11103	-4351	264	14916	-5960	2494	-11014	-5216
23237011	2820	15176	-4331	2279	-9526	-4796	1036	15132	-5188	2728	-9109	-5406
23249011	3192	15336	-4655	2312	-6962	-4712	1276	15364	-5384	2711	-6554	-6157
23261011	3280	14944	-5563	2142	-6006	-4209	580	14924	-5592	2746	-5635	-7623
23273011	2960	14804	-6103	1834	-5939	-3753	164	14856	-5996	2745	-5296	-8915
23285011	2036	14608	-6603	1503	-4982	-4357	-1112	14324	-6080	2366	-4214	-9428
23297011	1052	13644	-7059	1422	-4148	-5766	-3156	13388	-7396	1977	-3808	-9827
23309011	-28	14096	-7631	1159	-4672	-6845	-3216	13988	-7544	1720	-4516	-10447
23321011	-424	13680	-7823	882	-7010	-7099	-2732	13608	-7520	1521	-7287	-11110
23333011	136	13640	-7135	398	-9075	-6384	-1380	13908	-6268	1186	-9252	-12240
23345011	560	14524	-6579	-223	-7816	-4756	-704	15100	-5700	437	-7872	-13391
23357011	-380	13944	-6863	-1073	-7200	-2564	-1088	14336	-5972	-177	-7736	-14435
23369011	-996	13264	-6635	-1594	-8912	-147	-2076	13876	-6568	-311	-9663	-15443
23381011	-1084	14228	-5387	-1945	-7783	1757	-2808	14740	-5480	-522	-8148	-15975
23393011	-1116	15116	-6055	-2412	-2479	3393	-5572	15452	-5004	-1417	-2419	-17424
23405011	-1676	15200	-7239	-2952	1155	4998	-6360	15508	-6228	-2513	718	-19724
23417011	-2076	15608	-8311	-3407	2264	6313	-6124	15420	-7112	-3330	1204	-20720
23429011	-2352	15792	-8351	-4124	1374	7278	-6776	15228	-6936	-3933	-523	-20728
23441011	-2072	15108	-6455	-4810	14	7978	-7940	14264	-6188	-3946	-2303	-21110
23453011	-1944	14272	-6411	-5628	-1696	8502	-7932	12888	-6524	-3804	-4206	-21588
23465011	-2708	13652	-6699	-5947	-1943	8622	-7968	11252	-7068	-3905	-4582	-21008
23477011	-2956	13900	-6635	-6080	-1567	8346	-7964	10712	-7016	-4002	-4352	-19367
23489011	-3636	14944	-7455	-6361	-1690	7887	-8548	10740	-6740	-4269	-4947	-16953
23501011	-3876	15436	-7355	-7433	-2908	8013	-10256	11020	-6068	-4472	-6960	-15026
23513011	-3324	15924	-6591	-8973	-4639	8465	-10844	11372	-5588	-4413	-9352	-13756
23525011	-2396	16148	-5851	-10107	-5136	9211	-10560	12120	-5184	-4557	-10329	-12920
23537011	-1432	15780	-5039	-10760	-4496	10601	-10920	12692	-4692	-5016	-10289	-12855
